year,artist,count,tag
"2023","808INK","1","UK hip hop"
"2023","Adam Skorupa","2","Soundtrack"
"2023","Seneca B","2","instrumental hip-hop"
"2023","Kero One","1","Jazz Hop"
"2023","alt-J","1","indie"
"2023","Pheeno","2","electronic"
"2023","Philanthrope","3","instrumental hip-hop"
"2023","sleepdealer","1","beats"
"2023","Zen.","1","chill"
"2023","ESPRIT 空想","2","vaporwave"
"2023","Leisure","1","indie"
"2023","Rippps","2","null"
"2023","Photay","5","ambient"
"2023","Dog Blood","1","dubstep"
"2023","BFRND","3","experimental"
"2023","AC/DC","2","hard rock"
"2023","Santigold","5","electronic"
"2023","Hot Chip","2","electronic"
"2023","MVRK","1","idm"
"2023","Jack Black","6","comedy"
"2023","Overmono","6","techno"
"2023","Swell","3","Lo-Fi"
"2023","Girl Talk","19","mashup"
"2023","Moe Shop","3","future funk"
"2023","Dua Lipa","1","pop"
"2023","Claire","1","female vocalists"
"2023","Cut Copy","7","electronic"
"2023","Cookin Soul","2","Hip-Hop"
"2023","Electric Light Orchestra","2","classic rock"
"2023","Lizzo","2","Hip-Hop"
"2023","DinoJr.","1","japanese"
"2023","Moss Of Aura","1","chillwave"
"2023","Cosmonauts","1","Garage Rock"
"2023","Simpson","2","Hip-Hop"
"2023","Tears for Fears","3","new wave"
"2023","Cola Splash","1","electronic"
"2023","Parcels","3","funk"
"2023","Dilla","7","Hip-Hop"
"2023","XXYYXX","6","chillwave"
"2023","Coppa","1","Drum and bass"
"2023","Clark","1","idm"
"2023","Squarepusher","2","idm"
"2023","Nightmares on Wax","2","trip-hop"
"2023","Dexter Story","1","jazz"
"2023","Catching Flies","1","ambient"
"2023","Uyama Hiroto","3","jazz"
"2023","Sonnee","2","electronica"
"2023","Flight Facilities","1","electronic"
"2023","Domo Genesis","1","Hip-Hop"
"2023","Romy","5","electronic"
"2023","Pretty Lights","1","electronic"
"2023","Brent Faiyaz","1","rnb"
"2023","Nelly Furtado","2","pop"
"2023","Anna Lunoe","4","dance"
"2023","Midge Ure","1","new wave"
"2023","Wild Ones","1","indie"
"2023","Concept 2","1","Drum and bass"
"2023","Rob Viktum","4","instrumental"
"2023","マクロスMACROSS 82-99","1","vaporwave"
"2023","Arrested Youth","1","electronic"
"2023","Gyvus","1","chillout"
"2023","K.I.Z.","1","Hip-Hop"
"2023","Parov Stelar","1","nu-jazz"
"2023","Ganja White Night","1","dubstep"
"2023","Kollektiv Turmstrasse","1","minimal"
"2023","Contours","1","soul"
"2023","The Ian Carey Project","1","dance"
"2023","Das Kope","1","psychedelic pop"
"2023","A-Trak","2","turntablism"
"2023","Bad Religion","1","punk"
"2023","Eric Prydz","1","House"
"2023","Pascäal","2","chillwave"
"2023","CHVRCHES","1","synthpop"
"2023","Manu Chao","1","reggae"
"2023","Kraak & Smaak","2","funk"
"2023","KINDRID","1","electronic"
"2023","James Njie","1","Progressive House"
"2023","Death Grips","1","Hip-Hop"
"2023","Röyksopp","1","electronic"
"2023","El Huervo","1","electronic"
"2023","La Fine Equipe","1","instrumental hip-hop"
"2023","Maximum Love","4","synthwave"
"2023","J Balvin","1","mierda"
"2023","French 79","2","electronic"
"2023","Minutes Unlimited","1","Hip-Hop"
"2023","Dengue Dengue Dengue","2","Peru"
"2023","Madeaux","1","electronic"
"2023","Stro Elliot","1","mashup"
"2023","Devries","1","shoegaze"
"2023","Yotam Perel","2","acoustic"
"2023","idealism","2","trip-hop"
"2023","Rhye","2","soul"
"2023","Engelwood","3","Hip-Hop"
"2023","Monk","2","austrian"
"2023","Matisyahu","2","reggae"
"2023","Botany","2","experimental"
"2023","NATUREBOY FLAKO","2","electronic"
"2023","Ricky Eat Acid","2","ambient"
"2023","Salammusik","2","reggae"
"2023","10 Ft. Ganja Plant","2","reggae"
"2023","Naska Little B.","1","null"
"2023","Jeff Kaale","2","chillhop"
"2023","C Y G N","2","future beats"
"2023","Randy Valentine","1","reggae"
"2023","LSDREAM","1","electronic"
"2023","UB40","1","reggae"
"2023","Culcha Candela","1","reggae"
"2023","HM SURF","1","chillhop"
"2023","Niyorah","1","reggae"
"2023","Toots & The Maytals","1","null"
"2023","Snoop Lion","2","reggae"
"2023","MitiS","1","dubstep"
"2023","Tommy Guerrero","1","downtempo"
"2023","Sylvester","1","Disco"
"2023","Nigel/Punik","1","null"
"2023","O The Architect","1","null"
"2023","Posij","7","dubstep"
"2023","BLAck pARty","2","rnb"
"2023","ZHU","2","House"
"2023","Blood Orange","2","chillwave"
"2023","Scissor Sisters","1","pop"
"2023","The Other People Place","1","electro"
"2023","Kupla","1","chillout"
"2023","Wild Nothing","4","dream pop"
"2023","Logic1000","1","electronic"
"2023","Truckfighters","1","Stoner Rock"
"2023","WireBeats","1","null"
"2023","K-Lone","1","electronic"
"2023","Jordan Rakei","2","soul"
"2023","Joseph Shabason","1","ambient"
"2023","DJ Harrison","1","beats"
"2023","Flamingosis","1","Hip-Hop"
"2023","supertask","3","electronic"
"2023","Ty Dolla $ign","1","Hip-Hop"
"2023","Romare","1","electronic"
"2023","Agent Blue","1","indie"
"2023","Airbourne","1","hard rock"
"2023","Brain Failure","1","punk"
"2023","Innerpartysystem","1","electronic"
"2023","Jimmy Eat World","1","rock"
"2023","Kerli","1","alternative"
"2023","Operator","1","hard rock"
"2023","Permanent Me","1","pop punk"
"2023","The Pigeon Detectives","1","indie"
"2023","Twisted Sister","1","hard rock"
"2023","The Photo Atlas","1","indie"
"2023","Sugarcult","1","rock"
"2023","Soundgarden","1","Grunge"
"2023","Skybombers","1","rock"
"2023","Senses Fail","1","emo"
"2023","Saosin","1","post-hardcore"
"2023","N*E*R*D","1","Hip-Hop"
"2023","Maxeen","1","pop punk"
"2023","Make Good Your Escape","1","rock"
"2023","Faith No More","1","alternative rock"
"2023","Army of Me","1","indie"
"2023","Depeche Mode","1","electronic"
"2023","Brand New","1","emo"
"2023","Avril Lavigne","1","pop"
"2023","Alice in Chains","5","Grunge"
"2023","Adam & The Ants","1","null"
"2023","Killswitch Engage","1","metalcore"
"2023","Jane's Addiction","1","alternative rock"
"2023","Saba","1","Hip-Hop"
"2023","Duskus","1","electronic"
"2023","Empire of the Sun","2","electronic"
"2023","PIXL","3","electronic"
"2023","Rage Against the Machine","4","rock"
"2023","Caesars","1","indie"
"2023","Germany Germany","1","chillwave"
"2023","Kero Kero Bonito","15","electropop"
"2023","Mala","2","dubstep"
"2023","Wanbs","1","null"
"2023","Saib","2","instrumental hip-hop"
"2023","Lil Yachty","2","trap"
"2023","Broken Bells","2","indie"
"2023","Mazie","2","indie pop"
"2023","LAVA LA RUE","1","Hip-Hop"
"2023","Deaton Chris Anthony","1","rnb"
"2023","Drugdealer","1","indie rock"
"2023","d4vd","2","pop"
"2023","Kurtis Wells","1","indie pop"
"2023","Beach House","4","dream pop"
"2023","Post Animal","1","Psychedelic Rock"
"2023","Temples","2","psychedelic"
"2023","Surprise Chef","1","jazz"
"2023","Hotel Ugly","3","indie"
"2023","Phantogram","1","trip-hop"
"2023","Mr. Little Jeans","2","electropop"
"2023","a-ha","1","80s"
"2023","Damon Albarn","1","britpop"
"2023","MC Eiht","2","Gangsta Rap"
"2023","George Clanton","2","chillwave"
"2023","Moby","1","electronic"
"2023","Danger Incorporated","1","cloud rap"
"2023","Absolute.","1","electronic"
"2023","Andromedik","1","Drum and bass"
"2023","Thomas Barrandon","1","electronic"
"2023","Jonwayne","3","Hip-Hop"
"2023","Vantage","1","future funk"
"2023","Bring Me the Horizon","5","deathcore"
"2023","The Cat Empire","1","ska"
"2023","Rob Zombie","2","industrial metal"
"2023","Tove Lo","2","pop"
"2023","Sango","1","beats"
"2023","Visible Cloaks","5","ambient"
"2023","00110100 01010100","2","electronic"
"2023","Queens of the Stone Age","13","Stoner Rock"
"2023","Vitalic","2","electronic"
"2023","Covet","2","math rock"
"2023","Y La Bamba","2","folk"
"2023","Mr. Flash","2","electro"
"2023","HOMESHAKE","3","Lo-Fi"
"2023","COUROS","3","electronic"
"2023","Todd Terje","3","space disco"
"2023","Klaus Layer","3","Hip-Hop"
"2023","iamamiwhoami","3","electronic"
"2023","J-E-T-S","2","wonky"
"2023","Tangents","2","experimental"
"2023","Lane 8","5","House"
"2023","Yedgar","2","wave"
"2023","Jade Cicada","2","electronic"
"2023","KASZTAN","2","electronic"
"2023","Vektroid","1","chillwave"
"2023","etta havoc","1","null"
"2023","Supernaive","1","electronic"
"2023","Danny B","1","electronic"
"2023","clazanmix","1","null"
"2023","Bullant","2","idm"
"2023","MONUMAN","2","dubstep"
"2023","DeVault","1","electronic"
"2023","Nige","1","Hip-Hop"
"2023","Cosmo's Midnight","1","chillwave"
"2023","Gaspard Augé","1","french house"
"2023","Fatoni","3","Hip-Hop"
"2023","Danny Brown","3","Hip-Hop"
"2023","Onra","1","instrumental hip-hop"
"2023","Deftones","5","Nu Metal"
"2023","Powerman 5000","5","industrial metal"
"2023","Simian","1","indie"
"2023","A Bass Day","1","electro"
"2023","The South Hill Experiment","2","indie"
"2023","Jordana","1","indie"
"2023","Cuco","1","experimental"
"2023","The Arcs","1","blues rock"
"2023","Panchiko","1","shoegaze"
"2023","Witch","1","Stoner Rock"
"2023","Folamour","1","House"
"2023","King Tuff","1","Garage Rock"
"2023","Hether","1","indie"
"2023","JUICEB☮X","1","Lo-Fi"
"2023","okey dokey","1","indie"
"2023","justend","1","null"
"2023","strongboi","1","chamber pop"
"2023","Common Goldfish","1","null"
"2023","hannah jadagu","1","indie pop"
"2023","Lannds","1","indie"
"2023","Sander van Doorn","1","trance"
"2023","Corporate","1","pop"
"2023","BadSummer","1","Hip-Hop"
"2023","Grizzly Bear","5","indie"
"2023","John Mayer","1","singer-songwriter"
"2023","Derek Pope","1","chill"
"2023","TLC","1","rnb"
"2023","Ultraísta","1","electronic"
"2023","Massive Attack","1","trip-hop"
"2023","BLVTH","1","Hip-Hop"
"2023","Hoodboi","1","trap"
"2023","Hucci","1","trap"
"2023","Joe Ford","1","Drum and bass"
"2023","Poldoore","4","downtempo"
"2023","Gaullin","2","lithuanian"
"2023","Sérgio Mendes","2","Bossa Nova"
"2023","Lettuce","1","funk"
"2023","AV AV AV","1","electronic"
"2023","eliminate","1","dubstep"
"2023","Ferdinand Dreyssig","2","electronic"
"2023","Elderbrook","4","House"
"2023","Gojira","3","death metal"
"2023","Denki Groove","1","techno"
"2023","長沼英樹","4","video game music"
"2023","TesseracT","3","Progressive metal"
"2023","Cypress Hill","2","Hip-Hop"
"2023","Unusual Demont","1","rnb"
"2023","Soen","3","Progressive metal"
"2023","Vampire Weekend","2","indie"
"2023","Data","1","electro"
"2023","Lemaitre","2","electronic"
"2023","Yoshio Ojima","1","ambient"
"2023","D'Angelo","1","soul"
"2023","Fela Kuti","2","afrobeat"
"2023","Ana Mazzotti","1","brasil"
"2023","Thomas Newman","1","Soundtrack"
"2023","Harrison","1","future funk"
"2023","Josh Pan","2","Hip-Hop"
"2023","Maeckes","1","Hip-Hop"
"2023","Sunchase","1","Drum and bass"
"2023","Emilíana Torrini","1","icelandic"
"2023","The Beatles","1","classic rock"
"2023","Ni'jah","1","pop"
"2023","Kyle McEvoy","1","acoustic"
"2023","LF System","3","electronic"
"2023","Ess√°y","1","null"
"2023","DRAE DA SKIMASK","1","phonk"
"2023","Handbook","1","instrumental hip-hop"
"2023","Netherfriends","1","indie pop"
"2023","OBESØN","8","trap"
"2023","Joris Delacroix","1","minimal"
"2023","el pan blanco","1","mexico"
"2023","Johnatron","1","electronic"
"2023","Bora York","1","indie pop"
"2023","Placebo","2","alternative rock"
"2023","Weiss","2","House"
"2023","Antwon","2","Hip-Hop"
"2023","Zonderling","3","Progressive House"
"2023","Mick Jenkins","1","Hip-Hop"
"2023","Jakob","3","post-rock"
"2023","Elephant Gym","1","math rock"
"2023","大象體操 Elephant Gym","1","math rock"
"2023","Dontcry","3","Lo-Fi"
"2023","Golden Vessel","1","electronic"
"2023","KRS-One","1","Hip-Hop"
"2023","Animal Collective","1","experimental"
"2023","MC Fitti","1","Hip-Hop"
"2023","Fat Joe","1","Hip-Hop"
"2023","DJ Zozi","1","null"
"2023","Run Dust","1","electronic"
"2023","Genesis P-Orridge","1","industrial"
"2023","Shamos","1","techno"
"2023","Bourbonese Qualk","1","industrial"
"2023","Ellen Fullman","1","drone"
"2023","Degrees of Freedom","1","metal"
"2023","The Bygraves","1","chillout"
"2023","dgoHn","1","Drum and bass"
"2023","Haruomi Hosono","1","japanese"
"2023","De Fabriek","1","industrial"
"2023","Tomaga","1","experimental"
"2023","Kemikal","1","Hip-Hop"
"2023","Harry Wolfman","3","electronic"
"2023","ONIPA","2","afrobeat"
"2023","East End Dubs","2","House"
"2023","Slum Science","2","House"
"2023","박혜진 Park Hye Jin","1","House"
"2023","a brisk breeze","1","null"
"2023","Kaminsky","2","french"
"2023","Eric Carmen","1","pop"
"2023","BROCKHAMPTON","1","Hip-Hop"
"2023","Dr. Dre","2","Hip-Hop"
"2023","Jil","2","eurodance"
"2023","Saves the Day","1","emo"
"2023","spencer.","1","Lo-Fi"
"2023","Badgirl$","1","indie"
"2023","Ross Quinn","1","electronic"
"2023","Caroline Polachek","1","art pop"
"2023","Adam Pearce","1","canada"
"2023","Eric B. & Rakim","2","Hip-Hop"
"2023","Serph","1","electronic"
"2023","ABSRDST","7","future bass"
"2023","Kaasi","1","electronic"
"2023","The Doors","2","classic rock"
"2023","Shakka","1","Hip-Hop"
"2023","LoneMoon","1","USA"
"2023","Proux","1","Disco"
"2023","Ash O'Connor","1","future house"
"2023","Diplo","1","electronic"
"2023","Sndwvs","1","electronic"
"2023","KinokoTeikoku","1","shoegaze"
"2023","Paranoid void","2","math rock"
"2023","Sunny V","1","null"
"2023","YOTA : Youth of the Apocalypse","1","USA"
"2023","Nitai Hershkovits","1","jazz"
"2023","Toconoma","2","jazz"
"2023","Evian Christ","1","electronic"
"2023","I See MONSTAS","1","electronic"
"2023","Denzel Curry","1","Hip-Hop"
"2023","Kid Francescoli","1","french"
"2023","Basenji","1","electronic"
"2023","GReeen","1","j-pop"
"2023","Blood Cultures","1","Lo-Fi"
"2023","LFO","7","techno"
"2023","Dead Kennedys","1","punk"
"2023","Mabanua","1","Hip-Hop"
"2023","somni","1","Lo-Fi"
"2023","Labradford","1","post-rock"
"2023","Shabason, Krgovich & Harris","1","null"
"2023","Tool","10","Progressive metal"
"2023","Mädness","1","Hip-Hop"
"2023","Mavi","2","Hip-Hop"
"2023","Nala Sinephro","3","jazz"
"2023","Sorrow","2","neofolk"
"2023","Pa Salieu","1","Hip-Hop"
"2023","Nicolas Jaar","1","electronic"
"2023","Anatole Muster","1","contemporary jazz"
"2023","Galimatias","1","chillout"
"2023","salami rose joe louis","1","Neo-Psychedelia"
"2023","Nick Drake","1","folk"
"2023","Nico","1","folk"
"2023","Percy Macc","1","null"
"2023","Natalia Lafourcade","1","pop"
"2023","The Kount","1","Hip-Hop"
"2023","sugi.wa","1","instrumental hip-hop"
"2023","Earl Sweatshirt","2","Hip-Hop"
"2023","POPP","1","electronic"
"2023","Arrangement","1","chill"
"2023","Everything But the Girl","1","electronic"
"2023","Doe Boy","1","southern rap"
"2023","lost + found","1","null"
"2023","Mononeon","1","funk"
"2023","Larry June","1","Hip-Hop"
"2023","Mahavishnu Orchestra","1","jazz"
"2023","Neon Indian","3","electronic"
"2023","Young-Holt Unlimited","1","jazz"
"2023","Alain Goraguer","1","jazz"
"2023","Open Mike Eagle","1","Hip-Hop"
"2023","Culprate","1","dubstep"
"2023","Per-Olov Kindgren","1","classical guitar"
"2023","Submotion Orchestra","1","downtempo"
"2023","Yellow Magic Orchestra","1","electronic"
"2023","Stereolab","1","electronic"
"2023","UMI","1","rnb"
"2023","Scott Gilmore","1","electronica"
"2023","Stevie Wonder","1","soul"
"2023","Michael Franks","1","Smooth Jazz"
"2023","Pharoah Sanders","1","jazz"
"2023","SomethingALaMode","1","electronic"
"2023","Taska Black","1","House"
"2023","SG Lewis","1","electronic"
"2023","No Rome","2","rnb"
"2023","Hayden James","1","House"
"2023","Ric Wilson","1","Hip-Hop"
"2023","Teedra Moses","1","rnb"
"2023","Unkwon","1","witch house"
"2023","SIR W4TTS","1","null"
"2023","Kraftklub","7","german"
"2023","Earth, Wind & Fire","1","funk"
"2023","Jai Wolf","2","electronic"
"2023","Kylie Minogue","1","pop"
"2023","Vindata","2","electronic"
"2023","Omniboi","2","electronic"
"2023","Chaos Chaos","1","indie pop"
"2023","Bad Computer","1","electro house"
"2023","BANKS","1","electronic"
"2023","loax","1","swedish"
"2023","Peter Xan","1","Hip-Hop"
"2023","ANDREWBATES","1","UK"
"2023","Jumo","2","electronic"
"2023","Charlotte Plank","2","electropop"
"2023","Feint","2","Drum and bass"
"2023","QT","1","bubblegum bass"
"2023","Klangkarussell","1","House"
"2023","Blond","2","swedish"
"2023","Dominik Hartz","1","germany"
"2023","Don Diablo","1","House"
"2023","Lenny","1","pop"
"2023","Limes","1","beats"
"2023","Sofia Kourtesis","2","electronic"
"2023","COEO","1","House"
"2023","Antoha MC","2","russian"
"2023","SYMBIZ SOUND","2","dub"
"2023","Falconite","1","electronic"
"2023","Verdensrommet","1","indie"
"2023","Klan","1","Progressive rock"
"2023","Baauer","1","trap"
"2023","Bag Raiders","4","electronic"
"2023","George Maple","4","electronic"
"2023","XOV","1","pop"
"2023","Felix Cartal","1","electro"
"2023","Gryffin","1","dance"
"2023","Fibel","2","post-rock"
"2023","Village","2","rock"
"2023","Kenny Segal","3","Hip-Hop"
"2023","I-Fire","2","reggae"
"2023","Alex","1","synthwave"
"2023","Izumi Makura","1","japanese"
"2023","Mad Zach","1","electronic"
"2023","Dirty Art Club","1","instrumental hip-hop"
"2023","Fever The Ghost","2","psychedelic"
"2023","SLUMBERJACK","1","electronic"
"2023","Blockhead","2","trip-hop"
"2023","Daniel Caesar","1","rnb"
"2023","Jay Som","1","dream pop"
"2023","MCR-T","1","Hip-Hop"
"2023","F.O.O.L","1","electro"
"2023","AWE","1","black metal"
"2023","Sleepnet","2","Drum and bass"
"2023","DANGERDOOM","2","Hip-Hop"
"2023","Nilüfer Yanya","1","singer-songwriter"
"2023","Nu:Logic","1","Drum and bass"
"2023","Kalaido","1","Lo-Fi"
"2023","Iccarus","1","null"
"2023","Mark Knight","1","House"
"2023","MISUN","1","pop"
"2023","JJ DOOM","2","Hip-Hop"
"2023","Skee-Lo","1","Hip-Hop"
"2023","Mobb Deep","1","Hip-Hop"
"2023","Mefjus","1","Drum and bass"
"2023","Chill Bump","1","Hip-Hop"
"2023","Andrew Bayer","2","Progressive House"
"2023","Brenk Sinatra","1","instrumental hip-hop"
"2023","Surusinghe","5","electronic"
"2023","Shwayze","1","Hip-Hop"
"2023","Harmonic 313","1","dubstep"
"2023","Cynthia Harrell","1","Soundtrack"
"2023","Injury Reserve","1","experimental hip hop"
"2023","Des McMahon","1","trance"
"2023","M-High","1","null"
"2023","&on&on","1","null"
"2023","Simon Hinter","1","electronic"
"2023","Cleanfield","1","House"
"2023","Pépe","1","outsider house"
"2023","Papa Roach","1","rock"
"2023","TOMOKO IDA","1","Lo-Fi"
"2023","Joyce Wrice","5","rnb"
"2023","Zombie Nation","1","electronic"
"2023","Kastorbeats","2","null"
"2023","Spandau Ballet","1","80s"
"2023","Linton Kwesi Johnson","2","reggae"
"2023","Sham 69","1","punk"
"2023","Kit Walters","1","absolute banger"
"2023","Ol' Dirty Bastard","1","Hip-Hop"
"2023","Jean-Michel Jarre","1","electronic"
"2023","Just Blaze and Baauer","1","trap"
"2023","Del The Funky Homosapien","2","Hip-Hop"
"2023","Let's Eat Grandma","2","art pop"
"2023","Deeb","1","downtempo"
"2023","Cella","2","electronic"
"2023","Kinderzimmer Productions","1","Hip-Hop"
"2023","100 gecs","3","hyperpop"
"2023","Jennifer Lopez","1","pop"
"2023","The Aston Shuffle","1","electronic"
"2023","PinkPantheress","2","rnb"
"2023","Sam Smith","1","soul"
"2023","Sebastian Kamae","1","Lo-Fi"
"2023","SunSquabi","3","electronic"
"2023","Dreamers Delight","2","chillout"
"2023","Hannah Diamond","1","bubblegum bass"
"2023","meat computer","1","hyperpop"
"2023","easyFun","1","bubblegum bass"
"2023","BABii","1","electropop"
"2023","Jim-E Stack","1","electronic"
"2023","Danny L Harle","2","electronic"
